,LOC100642539,LOC100642557,LOC100642571,LOC100642576,LOC100642646,LOC100642686,LOC100642694,LOC100642730,LOC100642771,LOC100643532,LOC100643590,LOC100643673,LOC100643686,LOC100643709,LOC100643792,LOC100643926,LOC100644542,LOC100644663,"LOC100644777,LOC100648533",LOC100644917,LOC100644943,LOC100645337,"LOC100645719,LOC100646150",LOC100646253,LOC100646427,LOC100646570,LOC100646731,"LOC100647027,LOC100650883",LOC100647093,LOC100647387,LOC100647436,LOC100647486,LOC100647766,LOC100648085,LOC100648089,LOC100648203,LOC100648256,"LOC100648530,LOC100648994",LOC100648627,LOC100648645,LOC100648813,LOC100648826,LOC100648830,LOC100648836,LOC100649182,LOC100649239,LOC100649251,LOC100649657,LOC100649750,LOC100649882,LOC100650055,LOC100650118,LOC100650126,LOC100650199,LOC100650419,LOC100650528,LOC100650563,LOC100650718,LOC100650881,LOC100650895,LOC100650995,LOC100651026,LOC100651065,LOC100651170,LOC100651175,LOC100651473,LOC100651572,LOC100651879,LOC100651887,LOC100651902,LOC100652002,LOC100652032,LOC100652039,LOC100652215,LOC100652275,NC_015762.1_411,NC_015771.1_11825,NC_015778.1_18507,NW_003565985.1_26226,NC_015769.1_10192,NC_015778.1_18720,NC_015765.1_5591,NC_015770.1_10730,bte-mir-1_MI0001575,bte-mir-9a_MI0001596,bte-bantam_MI0001574_,bte-mir-125_MI0001578,bte-mir-279b_MI0016201,rna5318_UTR3_UTR3,rna20318_UTR3_UTR3,rna9396_UTR3_UTR3,rna1714_UTR3_UTR3,rna11210_UTR5_UTR5,rna20318_UTR5_UTR5,rna5436_UTR5_UTR5,rna3505_UTR5_UTR5,rnd-4_family-489_4_374_TE,rnd-5_family-1522_1806_5325_TE,rnd-5_family-1522_3822_4408_TE,rnd-5_family-1739_1091_2514_TE
LOC100652002,0.418165762,-0.190742701,-0.11721937,-0.79779722,-0.81733791,0.851934535,0.037816317,-0.74572994,0.11997659,0.390200328,-0.038556496,-0.760652442,0.267887684,0.78265884,-0.760517643,0.838987921,0.12984566,-0.047155281,-0.865944852,-0.336203044,-0.789510885,0.03026622,-0.846667892,-0.074230789,-0.775624853,0.267653212,-0.787268557,0.167119722,-0.80320769,0.369998548,-0.868589065,-0.866882016,-0.78668645,0.330259118,-0.05666255,0.270504531,-0.825808883,-0.744701587,-0.843307152,0.358395196,-0.793225145,-0.796475306,-0.873973923,0.086167546,0.777456481,0.048304534,0.808529239,0.834847611,-0.733752253,-0.096956124,-0.859737185,-0.809629378,-0.776425783,0.716493979,-0.817402831,0.105684308,-0.833649947,0.067333564,0.23735945,-0.814015729,-0.771175339,-0.140616391,-0.812255477,-0.425291603,-0.774532003,0.720966251,0.807308387,-0.768251248,0.808656347,-0.830682756,0.792770185,-0.841131142,-0.683736553,0.447897868,-0.07684148,0.329833514,-0.436032976,-0.267876326,0.81690547,-0.483170379,0.238211265,-0.105664342,0.212906598,0.828377278,0.844156231,0.822692899,0.852948811,-0.426146498,0.168021574,0.823125347,-0.125327071,-0.330957107,0.075731038,0.842897833,0.85233133,-0.191377513,-0.821795092,-0.577874587,-0.473809676,-0.83572398
LOC100652032,-0.392691831,0.262534728,0.184953099,0.865768377,0.883263246,-0.911214081,0.020476252,0.821332014,-0.074237791,-0.360157446,0.099128152,0.834714899,-0.229377473,-0.841354969,0.835749328,-0.903884929,-0.082882322,0.110260998,0.921070589,0.306107287,0.860129307,0.027491087,0.912950236,0.139849779,0.850564289,-0.227744033,0.854496486,-0.119402776,0.869838703,-0.33877946,0.926692138,0.928596925,0.858766658,-0.295908049,0.117585554,-0.230570017,0.891934605,0.818755795,0.907279494,-0.325765487,0.860372252,0.862024544,0.926315142,-0.031524219,-0.84864188,0.008220492,-0.869258548,-0.896491581,0.804400709,0.161727063,0.917988632,0.880195231,0.840567359,-0.770217676,0.890048077,-0.05539055,0.902220643,-0.013199477,-0.194021842,0.881977926,0.835032589,0.211027342,0.880477905,0.403572433,0.836462401,-0.790212324,-0.876097614,0.832469807,-0.880812722,0.892013795,-0.841131142,0.896395258,0.756501765,-0.422566546,0.027537358,-0.297550616,0.511087171,0.335583978,-0.881414473,0.491036874,-0.278639679,0.084466117,-0.268478649,-0.900121436,-0.912111988,-0.892033277,-0.918009186,0.502383989,-0.11960019,-0.894403391,0.190960628,0.403814044,-0.021694249,-0.912732454,-0.916073937,0.252035229,0.892128944,0.573483244,0.460292939,0.900166513
LOC100652039,0.039878236,0.637106368,0.57704814,0.839723994,0.831140049,-0.792187716,0.443464149,0.879720558,0.313354245,0.086489563,0.49063657,0.873343664,0.199882872,-0.761056511,0.882477648,-0.831358036,0.319192414,0.513839795,0.764923733,-0.107597759,0.857345858,0.442152391,0.845184582,0.543960344,0.885971071,0.210963254,0.829850283,0.310828737,0.831268996,0.103471751,0.789327493,0.817048504,0.867747517,0.143306026,0.500335409,0.210069602,0.83596056,0.867166177,0.825748917,0.11900045,0.831498008,0.820190412,0.746124991,0.396265982,-0.85718065,0.425558749,-0.786943551,-0.804214985,0.836214029,0.546006701,0.787100933,0.864642661,0.801448224,-0.696636614,0.883957659,0.354615841,0.858173524,0.399482847,0.249506717,0.845868846,0.797202435,0.60704703,0.847238706,-0.007649451,0.783351107,-0.820296834,-0.849795744,0.798920374,-0.87676519,0.800160497,-0.683736553,0.756501765,0.833676631,0.027363952,-0.357894219,0.127221228,0.756734469,0.634577932,-0.819847393,0.246960711,-0.408899486,-0.12604415,-0.518173176,-0.881084181,-0.857368675,-0.860021326,-0.837991563,0.762241944,0.316017312,-0.875409675,0.563655873,0.699205347,0.395500384,-0.871647097,-0.827402325,0.549876638,0.867482161,0.186953585,0.07538329,0.826536808
LOC100652215,0.915349072,0.693515556,0.740739715,-0.193614965,-0.247783217,0.383963047,0.828549985,-0.020246871,0.774512148,0.937684219,0.753701482,-0.061310773,0.881979531,0.296304726,-0.045550984,0.291304107,0.804417967,0.775610072,-0.458591407,-0.864005569,-0.146938729,0.811019814,-0.283430828,0.771789507,-0.070254384,0.900290792,-0.189011202,0.865802195,-0.218918773,0.925522708,-0.422575785,-0.372114624,-0.123576992,0.912498373,0.733439783,0.904556022,-0.256783094,-0.039447862,-0.309570534,0.928328192,-0.198293142,-0.224053943,-0.506741477,0.846547437,0.122781268,0.819454162,0.304860049,0.328931153,-0.069729414,0.72918861,-0.408405702,-0.175352803,-0.215185149,0.271393334,-0.158363461,0.815496131,-0.235017369,0.813819951,0.904226854,-0.21607582,-0.21173973,0.744170173,-0.210184733,-0.875151737,-0.242029296,0.070796034,0.195820218,-0.202899061,0.152826658,-0.32736217,0.447897868,-0.422566546,0.027363952,0.954406413,-0.762582276,0.884364052,0.39907261,0.532857713,0.266053049,-0.560800587,-0.210362894,-0.427916207,-0.446934062,0.185483596,0.257681082,0.209671522,0.30835961,0.42845303,0.876427637,0.184457526,0.701596827,0.514550435,0.824091725,0.230921142,0.325061682,0.544332082,-0.195201702,-0.854532948,-0.83273051,-0.292861518
LOC100652275,-0.736875664,-0.803145566,-0.816101504,-0.186325344,-0.140207649,0.017258251,-0.831352811,-0.338979738,-0.736308195,-0.773268685,-0.791445454,-0.30407143,-0.775152823,0.073724458,-0.320166495,0.106025301,-0.762212782,-0.818058593,0.052507104,0.723766917,-0.230189836,-0.817019542,-0.117803389,-0.827202236,-0.302123354,-0.794042306,-0.185967006,-0.807175146,-0.162988827,-0.770543627,0.014301102,-0.036618308,-0.252782459,-0.776358811,-0.77940348,-0.797040395,-0.135065577,-0.318794958,-0.089378501,-0.77901784,-0.179322766,-0.154475512,0.09800697,-0.826482722,0.249145848,-0.816966424,0.077431733,0.065445225,-0.282462273,-0.794481987,0.00404125,-0.210759217,-0.153897666,0.067350611,-0.231930016,-0.785227797,-0.161166697,-0.802009479,-0.812692088,-0.171117801,-0.154897781,-0.830905845,-0.176309376,0.692219789,-0.125458107,0.275200581,0.188652274,-0.162552421,0.233388142,-0.06504493,-0.07684148,0.027537358,-0.357894219,-0.762582276,0.744883722,-0.74771518,-0.619551946,-0.675616298,0.121265147,0.34196323,0.330619543,0.38781284,0.560992703,0.209415104,0.14299556,0.181870646,0.095271329,-0.644909393,-0.817635423,0.2079337,-0.779875537,-0.687274241,-0.80849121,0.169828159,0.077847146,-0.650479014,-0.196274901,0.597471088,0.62531588,-0.102853802
NC_015762.1_411,0.849840563,0.718107919,0.754355456,-0.076025907,-0.127078737,0.257551022,0.81907579,0.088902763,0.753280317,0.876158969,0.755752106,0.050216554,0.838606071,0.180440635,0.065881611,0.167226428,0.781600556,0.778813867,-0.329775311,-0.81072744,-0.030783627,0.802733169,-0.158267533,0.778970927,0.043505035,0.856864455,-0.072983738,0.83724174,-0.100418054,0.867009596,-0.293544449,-0.243573126,-0.007946132,0.859858631,0.73823463,0.860692415,-0.134797005,0.06964279,-0.184774273,0.871498563,-0.081350421,-0.106513303,-0.376522031,0.829916835,0.008503959,0.8084895,0.185172026,0.205279829,0.037904187,0.739896102,-0.28073629,-0.056120377,-0.100618707,0.165323572,-0.038075142,0.796159268,-0.111988235,0.800099362,0.865211849,-0.096008099,-0.097957497,0.761191093,-0.090402469,-0.808792513,-0.127612011,-0.034972859,0.076829779,-0.089586521,0.033843754,-0.204327371,0.329833514,-0.297550616,0.127221228,0.884364052,-0.74771518,0.831920474,0.460937072,0.569494622,0.145324841,-0.487473719,-0.244196811,-0.410427217,-0.475941379,0.063461311,0.133007658,0.088365364,0.182159147,0.488731868,0.847684718,0.063208151,0.716584541,0.560499229,0.80909422,0.106559125,0.198872012,0.569727419,-0.074095716,-0.765958607,-0.759478085,-0.169253735
NC_015771.1_11825,0.394941427,0.842290541,0.80708354,0.675415709,0.646474555,-0.558171001,0.722013143,0.779249365,0.584378718,0.445416531,0.734847565,0.757426349,0.525020643,-0.564718275,0.771785087,-0.629588481,0.601340332,0.764209101,0.504484274,-0.43538718,0.709503742,0.713959086,0.645050933,0.789662218,0.765215467,0.542122472,0.668387357,0.617948467,0.657918695,0.455839451,0.540456825,0.585067338,0.72798045,0.486372346,0.73557399,0.542996833,0.647255786,0.760479362,0.61740007,0.470836018,0.666218795,0.645989844,0.46876469,0.686842711,-0.718837261,0.702421005,-0.584524839,-0.59053229,0.720897667,0.774773295,0.544025936,0.704881111,0.632699702,-0.516851,0.728832651,0.63738607,0.675675139,0.676876316,0.578156954,0.67209881,0.630252727,0.835273686,0.675636737,-0.350325605,0.605970126,-0.706235935,-0.683562641,0.635259779,-0.724569742,0.58752003,-0.436032976,0.511087171,0.756734469,0.39907261,-0.619551946,0.460937072,0.833773399,0.776972836,-0.629199038,0.00088286,-0.448456954,-0.280736553,-0.639087532,-0.715617246,-0.666059857,-0.68727637,-0.62883036,0.85023289,0.62676162,-0.71094227,0.779736955,0.827617793,0.677344188,-0.689339321,-0.612799595,0.705683481,0.699631644,-0.168097468,-0.2593763,0.624663071
NC_015778.1_18507,0.521189176,0.846137163,0.826839745,0.520409978,0.484939289,-0.382848284,0.774666471,0.643247324,0.648904696,0.567841071,0.769548472,0.616454663,0.622242007,-0.406772601,0.631709196,-0.46173089,0.669304955,0.798566119,0.32250101,-0.543971116,0.558577675,0.764277501,0.476239583,0.818910752,0.621041151,0.640313918,0.515540536,0.696049112,0.500535221,0.57393758,0.35998672,0.407696164,0.578856999,0.596562519,0.765879659,0.641939846,0.483690714,0.623601633,0.447751233,0.586990537,0.511781357,0.489540136,0.282666799,0.749236619,-0.571427261,0.756468431,-0.421426852,-0.421343042,0.584326008,0.797555876,0.365940411,0.548745038,0.480366801,-0.372250209,0.572229968,0.701593103,0.511895332,0.734054047,0.671086711,0.512917649,0.479059998,0.850987679,0.517099696,-0.475639579,0.452495453,-0.571917943,-0.526714659,0.485084771,-0.569855212,0.419170846,-0.267876326,0.335583978,0.634577932,0.532857713,-0.675616298,0.569494622,0.776972836,0.757984732,-0.466731787,-0.117518276,-0.417002618,-0.323509351,-0.625290963,-0.555530014,-0.49912659,-0.526879857,-0.457504561,0.796845069,0.705612903,-0.551861707,0.795862349,0.796207798,0.736608758,-0.524113313,-0.440661968,0.701166416,0.540197606,-0.319869523,-0.391120276,0.457309725
NW_003565985.1_26226,0.241619878,-0.419882049,-0.345704896,-0.893750661,-0.901865603,0.905007514,-0.186010163,-0.880220187,-0.073349409,0.202174102,-0.255872824,-0.886501549,0.072403105,0.847145963,-0.890733974,0.915453861,-0.069961121,-0.272193788,-0.900850221,-0.158565595,-0.896916764,-0.190093039,-0.926771442,-0.30329231,-0.901794737,0.067020874,-0.882526667,-0.042791682,-0.893125183,0.181565762,-0.914029562,-0.926066223,-0.900072939,0.137988849,-0.271733945,0.069219195,-0.909419956,-0.873646909,-0.915493535,0.16700003,-0.88701553,-0.883696416,-0.896967726,-0.133589272,0.889330308,-0.171015879,0.875493251,0.900048149,-0.852199989,-0.318414381,-0.907463759,-0.912896267,-0.8623512,0.775491049,-0.926865718,-0.101750436,-0.924800994,-0.146840656,0.02993742,-0.906756593,-0.857074426,-0.374454691,-0.906307523,-0.261288533,-0.852619575,0.836714026,0.904434469,-0.856064919,0.918018856,-0.895537964,0.81690547,-0.881414473,-0.819847393,0.266053049,0.121265147,0.145324841,-0.629199038,-0.466731787,0.896259749,-0.41765924,0.341606764,-0.006251776,0.377483889,0.932343523,0.93096475,0.91884933,0.927284509,-0.625643633,-0.044681872,0.926390663,-0.344426281,-0.53656377,-0.139728116,0.936928387,0.921895807,-0.379055867,-0.921815827,-0.448290916,-0.33074746,-0.911142497
NC_015769.1_10192,-0.533544996,-0.212575578,-0.259718939,0.380716687,0.410325008,-0.479274407,-0.354298345,0.289908853,-0.363147514,-0.532150626,-0.294742563,0.312395538,-0.463103393,-0.417141752,0.305877174,-0.436360406,-0.379146914,-0.300486311,0.515190735,0.481524296,0.358432753,-0.344253315,0.436029473,-0.288694276,0.321719626,-0.470529382,0.374851609,-0.418412924,0.393143884,-0.519531289,0.501409232,0.480056497,0.347779067,-0.499180127,-0.279590471,-0.473356441,0.417217135,0.297400185,0.44548755,-0.516300978,0.380910015,0.392708983,0.537982351,-0.379942321,-0.343967131,-0.354526148,-0.430421756,-0.450238249,0.305692402,-0.262630363,0.492251533,0.377690326,0.381498397,-0.381933728,0.373653667,-0.374569416,0.411245887,-0.359399673,-0.460705226,0.396058495,0.37810182,-0.252291619,0.392976225,0.51973975,0.391799508,-0.301301913,-0.385213248,0.373369622,-0.36807867,0.448021656,-0.483170379,0.491036874,0.246960711,-0.560800587,0.34196323,-0.487473719,0.00088286,-0.117518276,-0.41765924,0.412593094,-0.003624324,0.215507793,0.103014624,-0.388927294,-0.424513912,-0.396706958,-0.448631464,-0.014907501,-0.423113921,-0.386523001,-0.240593976,-0.086185032,-0.366786003,-0.413057043,-0.455252447,-0.15111432,0.390429843,0.568896128,0.520652261,0.435767014
NC_015778.1_18720,-0.208348964,-0.451408546,-0.432112379,-0.366182693,-0.350842524,0.303874223,-0.385634778,-0.421337102,-0.311539696,-0.235507957,-0.392992462,-0.409771106,-0.278850586,0.306921434,-0.417444286,0.341958982,-0.320540477,-0.408740903,-0.275272645,0.230500057,-0.384347052,-0.38137953,-0.350273032,-0.422521033,-0.414031706,-0.287992226,-0.36235768,-0.329173534,-0.356866676,-0.241210317,-0.294515506,-0.318346556,-0.394203541,-0.257787972,-0.393498836,-0.288440927,-0.351315324,-0.411298723,-0.33547304,-0.249300972,-0.361237551,-0.350447349,-0.256234621,-0.366522392,0.389256722,-0.375095285,0.317675889,0.321058301,-0.390072759,-0.414711889,-0.296365271,-0.382007741,-0.34321359,0.280906967,-0.394859413,-0.339962843,-0.366555269,-0.361318714,-0.307448588,-0.364515788,-0.341871541,-0.44733132,-0.366395156,0.184457447,-0.328915553,0.382153342,0.370598895,-0.344528493,0.392524025,-0.319421218,0.238211265,-0.278639679,-0.408899486,-0.210362894,0.330619543,-0.244196811,-0.448456954,-0.417002618,0.341606764,-0.003624324,0.241233031,0.149350854,0.342950861,0.387868014,0.36148491,0.372684083,0.341644891,-0.45718926,-0.333877859,0.385335196,-0.417549836,-0.444481502,-0.361513979,0.37391846,0.333073184,-0.378402744,-0.379281529,0.08606968,0.135532831,-0.339305289
NC_015765.1_5591,-0.412266972,-0.395257822,-0.408042103,-0.028657942,-0.003410711,-0.062434308,-0.428820736,-0.111173628,-0.387030695,-0.428560879,-0.401998804,-0.092052009,-0.419293211,-0.027727881,-0.100304046,-0.015902019,-0.401119604,-0.414905522,0.099326612,0.398698435,-0.051810012,-0.420850404,0.010514061,-0.41732205,-0.08980203,-0.428945113,-0.029355272,-0.427258827,-0.016256894,-0.425475607,0.079986141,0.053772321,-0.063613842,-0.425128515,-0.394318543,-0.430718685,-6.93E-05,-0.100924941,0.024786606,-0.428843743,-0.025455073,-0.012461245,0.12329448,-0.430372162,0.062524033,-0.422332246,-0.027993986,-0.03633287,-0.083238404,-0.398667964,0.073992516,-0.04017837,-0.013842675,-0.025456145,-0.050367626,-0.41088214,-0.012777234,-0.416266128,-0.435959604,-0.0195148,-0.014793978,-0.413664671,-0.022320173,0.389999052,0.000560103,0.080590022,0.029053663,-0.018957817,0.051845903,0.036189402,-0.105664342,0.084466117,-0.12604415,-0.427916207,0.38781284,-0.410427217,-0.280736553,-0.323509351,-0.006251776,0.215507793,0.149350854,0.207401869,0.269420077,0.037921776,0.002594585,0.024294406,-0.022576043,-0.29454678,-0.432689992,0.037602652,-0.388815943,-0.324201107,-0.42028732,0.016438295,-0.031445662,-0.317038618,-0.03174457,0.354251902,0.359802786,0.017252791
NC_015770.1_10730,-0.436916623,-0.699263879,-0.684116253,-0.422205563,-0.39257339,0.307537052,-0.642656526,-0.524643252,-0.53934702,-0.475268807,-0.637530161,-0.502258815,-0.518953835,0.328172261,-0.514906788,0.373082584,-0.556373534,-0.6614871,-0.257345499,0.454855391,-0.453943447,-0.63395646,-0.385021841,-0.678040158,-0.505887949,-0.533933218,-0.418290451,-0.578976301,-0.405666277,-0.4800893,-0.288391565,-0.327963707,-0.470788215,-0.498386309,-0.634279184,-0.535314136,-0.391440304,-0.508368347,-0.361443116,-0.490776332,-0.415105091,-0.396628933,-0.224229007,-0.622133782,0.464735529,-0.627691183,0.340021781,0.339647875,-0.475934461,-0.660073533,-0.293429723,-0.445559217,-0.389255908,0.300317612,-0.464938933,-0.582861791,-0.414731984,-0.609329173,-0.559094272,-0.415806622,-0.388233266,-0.703864899,-0.419294011,0.39923722,-0.366171725,0.465795741,0.427322295,-0.393261786,0.463071368,-0.337895242,0.212906598,-0.268478649,-0.518173176,-0.446934062,0.560992703,-0.475941379,-0.639087532,-0.625290963,0.377483889,0.103014624,0.342950861,0.269420077,0.515920137,0.450967286,0.404024831,0.427281295,0.369417359,-0.6556765,-0.586915369,0.44798691,-0.658341387,-0.656249243,-0.61154423,0.424754045,0.355461543,-0.579071933,-0.438332448,0.271864635,0.329729681,-0.369455074
bte-mir-1_MI0001575,0.163382976,-0.522095748,-0.447560296,-0.937208864,-0.940253577,0.929419781,-0.285649231,-0.940791913,-0.159331083,0.118799277,-0.352682559,-0.94323886,-0.014404745,0.876577873,-0.949415959,0.950271575,-0.158819781,-0.372450189,-0.917184949,-0.079767752,-0.945467357,-0.288194991,-0.963216057,-0.405364951,-0.958688569,-0.022079572,-0.925665613,-0.136116057,-0.933900419,0.097991439,-0.93505817,-0.953213572,-0.951284217,0.052669343,-0.367560509,-0.020169437,-0.94740748,-0.93174845,-0.948409437,0.082095915,-0.929506313,-0.92326476,-0.908005371,-0.231371898,0.939859544,-0.268638743,0.906051786,0.929845415,-0.905616784,-0.417121917,-0.929502311,-0.959622073,-0.901324242,0.802417725,-0.976357803,-0.194028018,-0.966153352,-0.24215446,-0.062214251,-0.948798993,-0.896030948,-0.478715135,-0.948932206,-0.188643659,-0.888100566,0.888916806,0.948423552,-0.895871366,0.967458253,-0.925177644,0.828377278,-0.900121436,-0.881084181,0.185483596,0.209415104,0.063461311,-0.715617246,-0.555530014,0.932343523,-0.388927294,0.387868014,0.037921776,0.450967286,0.979397884,0.970392904,0.962420661,0.96116634,-0.714872143,-0.139248766,0.973128093,-0.442109204,-0.628426025,-0.235606452,0.979571483,0.953652373,-0.462806885,-0.967107177,-0.391112906,-0.267472199,-0.945490796
bte-mir-9a_MI0001596,0.23298024,-0.453593122,-0.377081332,-0.929887818,-0.937212891,0.937591458,-0.212064791,-0.919445915,-0.093175497,0.191280827,-0.283478439,-0.92513433,0.056851357,0.878992871,-0.929893621,0.950484997,-0.090272483,-0.301002071,-0.931654939,-0.147279238,-0.934192234,-0.215957675,-0.96248043,-0.333420215,-0.940925761,0.05083603,-0.918256341,-0.063188355,-0.928694395,0.170003415,-0.946196326,-0.959851694,-0.937988945,0.124741007,-0.299621961,0.053042412,-0.944915619,-0.9121669,-0.950136812,0.154721591,-0.92274945,-0.918731282,-0.926570415,-0.157666029,0.926779288,-0.196200925,0.908434827,0.933582558,-0.88910776,-0.348314864,-0.939636972,-0.950285571,-0.896613558,0.804640995,-0.96524681,-0.123730353,-0.96145393,-0.170816322,0.011997849,-0.943000602,-0.891172539,-0.407199602,-0.942656964,-0.254392514,-0.88587086,0.872901336,0.941005935,-0.890306132,0.956119466,-0.928902638,0.844156231,-0.912111988,-0.857368675,0.257681082,0.14299556,0.133007658,-0.666059857,-0.49912659,0.93096475,-0.424513912,0.36148491,0.002594585,0.404024831,0.970392904,0.967411941,0.955774779,0.962484848,-0.66297099,-0.065390361,0.96419373,-0.374910139,-0.571714279,-0.163602442,0.974215091,0.956497086,-0.407745265,-0.95918359,-0.450259967,-0.327885759,-0.945946167
bte-bantam_MI0001574_,0.186914493,-0.489424786,-0.41519442,-0.921443528,-0.926032999,0.919507604,-0.254386468,-0.919776237,-0.132581924,0.144021117,-0.322110573,-0.923391045,0.012217574,0.865266949,-0.928956405,0.937118118,-0.131190896,-0.340770864,-0.909778554,-0.103690211,-0.928120851,-0.257396291,-0.94953044,-0.37304314,-0.938752326,0.005264961,-0.910028303,-0.107179071,-0.918965403,0.123328912,-0.926167447,-0.942401423,-0.93310764,0.078660061,-0.33725062,0.007258346,-0.933290788,-0.911512961,-0.935843283,0.107882294,-0.914057434,-0.908727226,-0.902245247,-0.200819924,0.921921785,-0.238038019,0.894318586,0.918282987,-0.886884471,-0.385799841,-0.920316858,-0.942797302,-0.887026523,0.792068393,-0.958642005,-0.165259821,-0.950957059,-0.212330292,-0.033830099,-0.933436864,-0.881752162,-0.445531066,-0.933391406,-0.210396431,-0.874906933,0.870600052,0.932466243,-0.881332712,0.949781916,-0.913675711,0.822692899,-0.892033277,-0.860021326,0.209671522,0.181870646,0.088365364,-0.68727637,-0.526879857,0.91884933,-0.396706958,0.372684083,0.024294406,0.427281295,0.962420661,0.955774779,0.9465546,0.948270938,-0.685672576,-0.109923053,0.956264362,-0.41103542,-0.59864646,-0.205626561,0.963944738,0.941427519,-0.435945444,-0.950702083,-0.407598338,-0.286148953,-0.932493626
bte-mir-125_MI0001578,0.281878252,-0.403484954,-0.325787193,-0.921978094,-0.932330782,0.940694675,-0.159036918,-0.901576659,-0.045783671,0.242354134,-0.233363638,-0.909557443,0.107441402,0.878165512,-0.913293055,0.947882283,-0.041185485,-0.249238111,-0.939261569,-0.19493996,-0.923453595,-0.163878059,-0.959166955,-0.281208564,-0.925546512,0.102625549,-0.910317485,-0.011059748,-0.922294632,0.220803918,-0.951387589,-0.961798064,-0.925800377,0.175715205,-0.250361822,0.105036549,-0.940402107,-0.895575534,-0.948613475,0.206003515,-0.915262273,-0.912839441,-0.937108637,-0.104709323,0.914776361,-0.144035753,0.907499376,0.933538732,-0.874771746,-0.298294977,-0.944132471,-0.940881145,-0.890659598,0.803892561,-0.954535076,-0.073299622,-0.955320068,-0.119508009,0.06482341,-0.93613744,-0.885129125,-0.355079839,-0.935455143,-0.300487295,-0.881715204,0.858963844,0.932995201,-0.883761767,0.945271931,-0.928863722,0.852948811,-0.918009186,-0.837991563,0.30835961,0.095271329,0.182159147,-0.62883036,-0.457504561,0.927284509,-0.448631464,0.341644891,-0.022576043,0.369417359,0.96116634,0.962484848,0.948270938,0.960634494,-0.624081012,-0.012592444,0.955035433,-0.325958523,-0.52966226,-0.111840745,0.967576294,0.955751182,-0.367343831,-0.950759777,-0.491084703,-0.369967277,-0.943528943
bte-mir-279b_MI0016201,0.423195873,0.867096823,0.832999595,0.674189934,0.643541885,-0.550849868,0.749870029,0.783556732,0.609852025,0.47461603,0.760676554,0.760440482,0.553149401,-0.559907168,0.775332999,-0.625324275,0.627762157,0.790838968,0.494725061,-0.462448618,0.709806052,0.741271791,0.641105278,0.816343794,0.768026444,0.570874045,0.667247261,0.646203239,0.655870674,0.484761642,0.531937219,0.578248292,0.729056437,0.515118802,0.760836821,0.571874017,0.644074509,0.764128411,0.612545068,0.4999311,0.664803684,0.643722515,0.457425665,0.714986378,-0.719878429,0.729899056,-0.579596735,-0.584963786,0.723446026,0.80016175,0.535927795,0.704354156,0.630598989,-0.512441943,0.728934153,0.664345555,0.67328482,0.704035775,0.607244949,0.670219625,0.628233743,0.861462819,0.67394563,-0.377168556,0.60294599,-0.708662477,-0.682325746,0.633521148,-0.724800514,0.581976864,-0.426146498,0.502383989,0.762241944,0.42845303,-0.644909393,0.488731868,0.85023289,0.796845069,-0.625643633,-0.014907501,-0.45718926,-0.29454678,-0.6556765,-0.714872143,-0.66297099,-0.685672576,-0.624081012,0.867622957,0.65537084,-0.710196805,0.804379311,0.84729138,0.704795897,-0.687149908,-0.607479462,0.725432679,0.698512754,-0.193219013,-0.284455097,0.620324168
rna5318_UTR3_UTR3,0.845323171,0.852418685,0.874336118,0.117418063,0.065220024,0.072073919,0.9074382,0.288854157,0.812915448,0.881888888,0.855929665,0.249329389,0.870896113,0.003328023,0.266833791,-0.02576689,0.842117374,0.883932625,-0.149379556,-0.82233993,0.165967743,0.891057717,0.037746998,0.890982129,0.245616207,0.891397757,0.118151168,0.894950571,0.09148213,0.87677386,-0.108144135,-0.052629527,0.190819601,0.878856278,0.840913654,0.894959682,0.058729164,0.267029591,0.007216817,0.884745459,0.110296015,0.082948729,-0.199678921,0.907300925,-0.187851846,0.892923128,0.002057578,0.017888862,0.22871529,0.853003171,-0.096051326,0.142708157,0.084458356,0.003200209,0.16488508,0.864551176,0.086256513,0.878698616,0.90843419,0.09916336,0.08610492,0.887929112,0.104992558,-0.797556668,0.053755833,-0.222187387,-0.118932647,0.09473474,-0.167402078,-0.01787982,0.168021574,-0.11960019,0.316017312,0.876427637,-0.817635423,0.847684718,0.62676162,0.705612903,-0.044681872,-0.423113921,-0.333877859,-0.432689992,-0.586915369,-0.139248766,-0.065390361,-0.109923053,-0.012592444,0.65537084,0.906413593,-0.138198896,0.834106041,0.711555965,0.886637407,-0.094682714,0.006276067,0.686452788,0.125671448,-0.710863509,-0.730026867,0.022668498
